Asset ID,Asset Class,Park ID,Park Name,Asset Type,Asset Size,Primary Field,Location,Installation Date,Asset Description,Geometry Type,Point,Line,Polygon
40916,PARKING LOT,69,Adsum Park / Maples C.C,N/A,N/A,N/A,"(49.9540927235888, -97.17497790372381)",,,POLYGON,,,"MULTIPOLYGON (((-97.175181419786 49.954828525652, -97.17518507546 49.954829213385, -97.175188656281 49.954830220681, -97.175192134373 49.954831539698, -97.175195482657 49.954833160167, -97.175198675067 49.954835069473, -97.175201686748 49.954837252751, -97.175204494255 49.954839693004, -97.175207075729 49.954842371234, -97.17520949329 49.954845378652, -97.175211625752 49.954848594514, -97.175213455251 49.95485199188, -97.175214966461 49.954855542289, -97.175216146722 49.954859215999, -97.175216986147 49.954862982234, -97.175218645817 49.954907203952, -97.17532431637 49.954906109476, -97.175309815022 49.954378495748, -97.175540726287 49.954233361401, -97.175562229077 49.95422172774, -97.17559595769 49.954203479519, -97.175676185774 49.954133940976, -97.175709987688 49.954124448653, -97.176061431371 49.954120411768, -97.176194133366 49.954118888756, -97.176187503768 49.95400882352, -97.176186784234 49.95399687772, -97.176175982452 49.953772806774, -97.17617560446 49.953762893609, -97.176173866634 49.953717317556, -97.175895145337 49.953722852931, -97.175858204619 49.953723141449, -97.17584465662 49.95372324726, -97.175831108621 49.953723353069, -97.175667270748 49.953724632513, -97.17566217363 49.953548940612, -97.175661732926 49.953533750045, -97.175661292223 49.953518559477, -97.175658762004 49.953431345372, -97.17582318843 49.953411698391, -97.175837204379 49.953410023642, -97.175851220327 49.953408348891, -97.175886613826 49.953404119751, -97.175887159501 49.953408024277, -97.175984953114 49.953407414249, -97.175985226885 49.953353621807, -97.176200242993 49.953350071495, -97.176200007224 49.953356678185, -97.176232743122 49.953356524484, -97.176233118276 49.953359163234, -97.176311492632 49.95335759791, -97.17631070412 49.953349424184, -97.176308338192 49.953304783661, -97.176320907962 49.953304592092, -97.176322441823 49.953263989299, -97.176023261221 49.953267159654, -97.175949767926 49.953273879424, -97.175883290162 49.953291611573, -97.175679051936 49.95337485773, -97.175631179295 49.953373761303, -97.175632968892 49.953360491801, -97.175606490135 49.953360456375, -97.175588917241 49.953360669291, -97.175591358499 49.95334484949, -97.17502363291 49.953343845365, -97.174918625721 49.953413177429, -97.174917400445 49.953451580274, -97.175118136688 49.953450908033, -97.175157160674 49.953423936423, -97.175153057736 49.95342705633, -97.17515915004 49.953424377014, -97.175168118122 49.953422833205, -97.175312412523 49.95342153568, -97.175323403909 49.953732232163, -97.175046323928 49.953731043635, -97.175046344007 49.95368534776, -97.175018989035 49.953665793028, -97.174979634408 49.953666145325, -97.17491923529 49.953703559123, -97.174918478593 49.95366698638, -97.174909355842 49.953662157742, -97.174883362584 49.953645025122, -97.174850852535 49.953667904308, -97.174657253292 49.953669019862, -97.174657545202 49.953685675576, -97.174871102815 49.953684874145, -97.174876714009 49.953956001734, -97.174920330212 49.953954651434, -97.174924841305 49.954060411786, -97.174931445948 49.954215253789, -97.175177817654 49.95421407619, -97.175177924394 49.954241730617, -97.175194971531 49.954241850202, -97.175194600893 49.954312611615, -97.175232857308 49.954312470258, -97.175227611171 49.954317145169, -97.175219393714 49.95432117864, -97.175207710654 49.954325454918, -97.175195134511 49.954328973787, -97.175181918043 49.954331144543, -97.175168274692 49.954332416556, -97.175118262174 49.954332670232, -97.175078629613 49.954332641224, -97.175076485967 49.954332786899, -97.175074337706 49.954332749298, -97.175072200471 49.954332528696, -97.175070089823 49.954332126697, -97.175068021128 49.954331546229, -97.175066009449 49.954330791518, -97.175064069433 49.954329868059, -97.175062215204 49.954328782576, -97.175060460262 49.954327542972, -97.175058875633 49.954326211611, -97.175057405694 49.954324754612, -97.175056060376 49.954323181816, -97.175054848766 49.954321503849, -97.175053779051 49.954319732048, -97.175052858457 49.954317878382, -97.175052093204 49.954315955375, -97.175051733531 49.954278582325, -97.174796273638 49.954280825168, -97.174591103134 49.954282930166, -97.174592473223 49.954319822064, -97.174590931791 49.954322172101, -97.174589182205 49.954324371563, -97.174587239083 49.954326402072, -97.174585118662 49.954328246659, -97.174582838662 49.954329889913, -97.174580418132 49.954331318102, -97.174577969237 49.95433248069, -97.174575427455 49.954333423047, -97.174572812544 49.954334137848, -97.174570144835 49.954334619535, -97.174567445065 49.954334864363, -97.174564734224 49.954334870429, -97.174562033386 49.954334637686, -97.174559363547 49.954334167943, -97.174548266918 49.95433254414, -97.17453724685 49.954330463274, -97.174526322159 49.9543279289, -97.174515904094 49.954325062151, -97.1745056084 49.954321782971, -97.174495451398 49.954318096557, -97.174485940616 49.954313775995, -97.174476713207 49.954308879348, -97.174467804026 49.95430342511, -97.174459890792 49.954297912606, -97.174452302946 49.954291960164, -97.174445064918 49.954285586946, -97.174434765863 49.954277943859, -97.174423920139 49.954271098601, -97.17441258942 49.954265090099, -97.174399555852 49.954259454583, -97.174386097604 49.954254925953, -97.174372308491 49.954251535776, -97.174360173017 49.954249302069, -97.174347960625 49.954247536654, -97.174335689381 49.954246242142, -97.174323208157 49.954245412461, -97.174310704078 49.954245069932, -97.174298196151 49.954245215077, -97.173933620351 49.954250297751, -97.173898368615 49.954254861967, -97.173867035802 49.954266223843, -97.173846177713 49.954276672909, -97.173828790923 49.95428367394, -97.173816636556 49.954284829726, -97.173804573872 49.954283562011, -97.173797214203 49.954279404537, -97.173792479507 49.954273103235, -97.173790951922 49.954238137212, -97.173785185524 49.954106145536, -97.173785011732 49.954101116951, -97.173784529425 49.95407248584, -97.173779780015 49.953972881837, -97.17376559262 49.95397265841, -97.173763494615 49.953928050938, -97.173776736171 49.953928259471, -97.173774894215 49.953801834472, -97.173774502457 49.953787173694, -97.173763214865 49.953787337055, -97.173761319954 49.953731507435, -97.173761124564 49.95372575068, -97.173760112159 49.953695922224, -97.17375994012 49.953690853432, -97.173750292235 49.953406597045, -97.173748595138 49.953356595143, -97.173727894865 49.953356248784, -97.173675463323 49.953355371477, -97.173633365624 49.953354667064, -97.173687898072 49.953465756126, -97.173713819774 49.954494706354, -97.173740772395 49.95449341805, -97.173748224253 49.95483372871, -97.17381597677 49.954833861578, -97.173828399339 49.95483461767, -97.173838040815 49.954840000504, -97.173844456625 49.954846453469, -97.173846418575 49.954855825441, -97.173846940431 49.954872647595, -97.173847102263 49.954891332294, -97.173844822042 49.954905681643, -97.173841592413 49.954921457878, -97.173904814102 49.954920803827, -97.173926184239 49.954859883852, -97.17393459793 49.954851796194, -97.17394555256 49.954845429942, -97.173956980022 49.954841873456, -97.173969808339 49.954839319084, -97.174000961174 49.954838977163, -97.174125646897 49.954837608582, -97.174307942749 49.954833961455, -97.174319681031 49.954835802409, -97.174329829987 49.954838943263, -97.174343989702 49.954844631486, -97.174354019725 49.954850917153, -97.174361878486 49.954860315326, -97.174365764798 49.954868354746, -97.174367703589 49.95487597486, -97.174367684698 49.954883261632, -97.174365541002 49.954897342577, -97.174362210255 49.95491607087, -97.174505478702 49.954914588012, -97.174502647688 49.95489415306, -97.17450239269 49.954877823817, -97.174502863395 49.954865515858, -97.174508407332 49.954854672527, -97.174517448952 49.954846368483, -97.174527960961 49.954839909353, -97.174538654399 49.95483544046, -97.174552607756 49.954833010264, -97.174568586495 49.95483164365, -97.17512032323 49.954826735331, -97.175113493266 49.954592917548, -97.175146683468 49.954592696493, -97.175152960742 49.954792991537, -97.175153618934 49.954796530714, -97.175154558458 49.954800005809, -97.175155773279 49.954803394497, -97.175157255593 49.954806675006, -97.175158995876 49.954809826261, -97.175160982947 49.954812828016, -97.175163290404 49.954815762182, -97.175165833546 49.954818494601, -97.175168594807 49.954821006398, -97.175171555112 49.954823280222, -97.175174694012 49.954825300368, -97.175177989826 49.95482705288, -97.175181419786 49.954828525652), (-97.175515571683 49.953565771161, -97.175514890099 49.953570548826, -97.175513789982 49.953575247803, -97.175512279897 49.953579831501, -97.175510371605 49.953584264227, -97.175507823275 49.953588936342, -97.175504832903 49.95359333865, -97.175501428808 49.953597429466, -97.175497643223 49.953601170052, -97.175492070993 49.953604242744, -97.175486263424 49.953606843383, -97.17548026042 49.953608954098, -97.175474103227 49.953610560388, -97.175467834154 49.953611651214, -97.175461496276 49.953612219083, -97.17545513314 49.953612260091, -97.175448788468 49.953611773958, -97.175442505856 49.953610764023, -97.175436328472 49.953609237226, -97.175430121187 49.953607135608, -97.175424115769 49.953604512221, -97.175418355988 49.953601386184, -97.175412883818 49.953597780278, -97.175407739141 49.953593720784, -97.175402959451 49.953589237287, -97.17539857958 49.953584362461, -97.17539463145 49.953579131833, -97.175392440534 49.953565256237, -97.175390720809 49.953551314399, -97.175389474251 49.953537322316, -97.175388704565 49.953523355776, -97.17538840632 49.953509371224, -97.175388579856 49.953495384569, -97.175390854843 49.953490101406, -97.175393588303 49.953485040222, -97.1753967588 49.953480240709, -97.175400341471 49.953475740504, -97.175404308221 49.953471574897, -97.175408627941 49.953467776556, -97.175413266757 49.953464375268, -97.175418188292 49.953461397705, -97.175423353949 49.953458867217, -97.175428723219 49.95345680365, -97.175434253998 49.953455223184, -97.175439902911 49.953454138216, -97.175445625661 49.953453557252, -97.175451210991 49.953453479785, -97.175456782324 49.953453882473, -97.17546229846 49.953454762336, -97.175467718606 49.953456112867, -97.175473002678 49.953457924081, -97.175478111601 49.953460182582, -97.175483007592 49.953462871668, -97.175487654446 49.953465971453, -97.175492017797 49.953469459014, -97.175496065378 49.953473308559, -97.175499767257 49.953477491621, -97.175503096058 49.953481977265, -97.175506027163 49.953486732319, -97.175508538897 49.953491721618, -97.175509496025 49.95350407546, -97.175510538896 49.95351642236, -97.175511667461 49.953528761723, -97.175512883112 49.953541107148, -97.17551418454 49.953553443826, -97.175515571683 49.953565771161), (-97.175146433518 49.954577974163, -97.175113462385 49.954578496006, -97.175109300396 49.954432584573, -97.175120963833 49.954425780595, -97.175120360029 49.954408227952, -97.175123561644 49.954408873018, -97.17512876848 49.954411333686, -97.175133902297 49.954415725925, -97.175137407222 49.954420538542, -97.175140344844 49.954428166974, -97.175143057791 49.954441738698, -97.175146433518 49.954577974163), (-97.174636849263 49.954425851456, -97.174516417447 49.954426073208, -97.174510911516 49.954424971067, -97.174508429012 49.954422865662, -97.174509391877 49.954419987964, -97.174515538413 49.954415538806, -97.174542024099 49.954403971048, -97.174556435304 49.954401167292, -97.174574411546 49.954400072713, -97.17459381379 49.954400791393, -97.174611410057 49.954404098989, -97.174632680632 49.95441187258, -97.174643209231 49.954415757694, -97.17464543671 49.954418961122, -97.174645093179 49.954422399591, -97.174642870847 49.954424706445, -97.174636849263 49.954425851456), (-97.174043776421 49.954776380073, -97.174034786404 49.954777897622, -97.173983239181 49.954776435684, -97.173954577078 49.954766472444, -97.173946224578 49.954762882043, -97.17394374725 49.954757510599, -97.173946333698 49.95475409245, -97.173953330536 49.954752184949, -97.174033066711 49.954752431661, -97.174071889342 49.954753619434, -97.174076724431 49.954755713244, -97.174077944033 49.954758903084, -97.174077127201 49.954762781459, -97.174058739346 49.954770562642, -97.174043776421 49.954776380073), (-97.173950379572 49.954433045179, -97.173943879146 49.954432323461, -97.173938955888 49.954430511732, -97.173936569189 49.954427625102, -97.17393692029 49.954423418995, -97.173947515835 49.95441739226, -97.173964893162 49.95441109117, -97.173992808566 49.954407700248, -97.174028114045 49.954408256175, -97.174043946231 49.954410982901, -97.174060616056 49.954416943476, -97.174066910442 49.954423112296, -97.174068127153 49.954426475988, -97.174067069427 49.954429060637, -97.174064111656 49.954431119883, -97.174053717481 49.954431823319, -97.173950379572 49.954433045179), (-97.174524549399 49.95474714501, -97.174646820265 49.954745851087, -97.174653440812 49.954746670546, -97.174654697331 49.954750087751, -97.174653197541 49.954753103946, -97.174645516289 49.954758347396, -97.174611978899 49.954769758568, -97.174588225933 49.954771896501, -97.174559304474 49.954770430925, -97.174541918006 49.954764226741, -97.174525501799 49.954758603965, -97.174519509556 49.954755827458, -97.174517428857 49.954752218466, -97.174519752845 49.954749394059, -97.174524549399 49.95474714501), (-97.174327400923 49.954749976036, -97.174336661532 49.954751247929, -97.174341643999 49.954752827835, -97.174342324676 49.954755340994, -97.174340651184 49.954758567824, -97.174335843529 49.954762621166, -97.174326544995 49.954767479662, -97.174313767226 49.954772033137, -97.174298729873 49.954774799326, -97.174278171169 49.954774851021, -97.174258595733 49.954774542827, -97.174246631155 49.954772978112, -97.17423547022 49.954770675315, -97.174225892923 49.954767521596, -97.174215838232 49.954761607672, -97.174211508162 49.9547581612, -97.174209943545 49.954753381924, -97.174211773024 49.954751158529, -97.174220546774 49.954749920323, -97.174327400923 49.954749976036), (-97.174329082908 49.954428445331, -97.174208833615 49.95442958274, -97.174208419632 49.954429758152, -97.174207992209 49.954429897651, -97.174207554455 49.954430000226, -97.174207109552 49.954430065128, -97.174206660737 49.954430091887, -97.174206211275 49.954430080307, -97.174205764434 49.954430030473, -97.174205323463 49.954429942747, -97.174204891571 49.954429817768, -97.174204471898 49.954429656444, -97.174204067498 49.954429459948, -97.17420368131 49.95442922971, -97.174203316143 49.954428967405, -97.174202974655 49.954428674939, -97.174202659327 49.954428354441, -97.174202372454 49.95442800824, -97.174202116123 49.954427638856, -97.174201892196 49.954427248975, -97.174201702304 49.954426841431, -97.174201547827 49.95442641919, -97.174201429889 49.954425985323, -97.174201349347 49.954425542984, -97.174201305634 49.954425072324, -97.174201304253 49.954424599641, -97.174201345215 49.954424128734, -97.174201428191 49.954423663389, -97.174201552514 49.954423207346, -97.174201717184 49.954422764272, -97.174201920878 49.954422337727, -97.174202161958 49.954421931142, -97.174202438487 49.954421547784, -97.174202748241 49.954421190736, -97.17420308873 49.954420862867, -97.174203457218 49.954420566812, -97.174203850741 49.954420304953, -97.174204266138 49.954420079393, -97.174204700068 49.954419891947, -97.174205149043 49.954419744121, -97.17423635006 49.954407699653, -97.174248447516 49.954405872212, -97.174260645051 49.95440491926, -97.174272879533 49.954404845728, -97.174284982163 49.954405641242, -97.174296997312 49.954407297338, -97.174308863868 49.954409805591, -97.174331383453 49.954418425432, -97.174331803637 49.95441864235, -97.174332202602 49.954418896189, -97.174332577115 49.954419184889, -97.174332924138 49.95441950611, -97.174333240857 49.954419857246, -97.174333524704 49.954420235451, -97.174333773376 49.954420637657, -97.174333984858 49.954421060603, -97.174334157434 49.954421500858, -97.174334289706 49.954421954854, -97.1743343806 49.954422418908, -97.174334429379 49.954422889257, -97.174334435647 49.954423362087, -97.174334399355 49.954423833564, -97.174334324829 49.954424280953, -97.174334211975 49.954424720241, -97.174334061635 49.954425148153, -97.174333874931 49.954425561495, -97.174333653255 49.954425957185, -97.174333398261 49.95442633227, -97.174333111852 49.954426683952, -97.174332796164 49.954427009608, -97.174332453552 49.954427306808, -97.174332086572 49.954427573334, -97.174331697962 49.954427807199, -97.174331290622 49.954428006658, -97.174330867588 49.954428170223, -97.174330432019 49.954428296674, -97.174329987162 49.954428385067, -97.174329536338 49.954428434743, -97.174329082908 49.954428445331), (-97.174904343762 49.954422482954, -97.174779967098 49.954424066586, -97.174779540856 49.954424012458, -97.174779121057 49.95442392091, -97.17477871098 49.954423792657, -97.174778313827 49.954423628701, -97.1747779327 49.954423430321, -97.174777570575 49.954423199069, -97.174777230281 49.954422936748, -97.174776914474 49.954422645409, -97.174776625622 49.954422327326, -97.174776365981 49.954421984984, -97.174776137577 49.954421621056, -97.174775942195 49.954421238383, -97.174775781361 49.954420839956, -97.17477565633 49.954420428885, -97.174775568079 49.95442000838, -97.174775517298 49.954419581727, -97.174775504231 49.954419163895, -97.174775527106 49.954418746485, -97.174775585752 49.954418332583, -97.174775679735 49.954417925248, -97.174775808362 49.954417527493, -97.174775970681 49.954417142257, -97.174776165492 49.954416772388, -97.174776391356 49.954416420621, -97.174776646601 49.954416089556, -97.174776929342 49.954415781641, -97.174777237488 49.954415499152, -97.174777568762 49.954415244177, -97.174777920713 49.954415018601, -97.174778290741 49.954414824092, -97.174778676109 49.954414662087, -97.174790161912 49.95440846871, -97.174800441502 49.954404359225, -97.174811029392 49.954401125894, -97.174821851053 49.954398791475, -97.174832830309 49.9543973724, -97.174843889878 49.95439687866, -97.174854967062 49.954397314963, -97.174865968528 49.954398679546, -97.174876816625 49.954400962778, -97.174887434783 49.954404148541, -97.174897748053 49.95440821435, -97.174907146679 49.954413674069, -97.174907482585 49.954413971912, -97.174907790195 49.954414298899, -97.174908066989 49.954414652352, -97.174908310701 49.954415029378, -97.174908519336 49.954415426889, -97.174908691186 49.954415841632, -97.174908824843 49.95441627021, -97.174908919214 49.954416709116, -97.174908973526 49.954417154755, -97.174908987334 49.954417603479, -97.174908960526 49.954418051614, -97.174908893319 49.954418495492, -97.17490879058 49.954418916727, -97.174908651456 49.954419327384, -97.174908477011 49.954419724326, -97.174908268578 49.954420104523, -97.174908027747 49.954420465071, -97.174907756358 49.954420803216, -97.174907456483 49.954421116377, -97.174907130413 49.954421402161, -97.174906780637 49.954421658387, -97.174906409828 49.954421883097, -97.174906020816 49.954422074575, -97.174905616572 49.95442223136, -97.174905200184 49.954422352253, -97.174904774831 49.954422436332, -97.174904343762 49.954422482954), (-97.174912380411 49.954740684745, -97.174912854745 49.954740731356, -97.17491332328 49.954740818771, -97.174913782511 49.954740946336, -97.174914229005 49.954741113098, -97.174914659423 49.954741317809, -97.174915070547 49.954741558939, -97.174915459302 49.954741834685, -97.174915822781 49.954742142985, -97.174916158268 49.954742481533, -97.174916463252 49.954742847799, -97.174916735455 49.954743239043, -97.174916972839 49.954743652341, -97.174917173632 49.954744084601, -97.17491733633 49.954744532591, -97.174917459718 49.954744992962, -97.174917542872 49.954745462272, -97.174917585172 49.954745937011, -97.174917586357 49.954746412218, -97.174917546607 49.95474688576, -97.174917466215 49.954747354119, -97.17491734578 49.954747813813, -97.174917186196 49.954748261424, -97.17491698865 49.954748693626, -97.174916754611 49.954749107206, -97.174916485817 49.95474949909, -97.174916184267 49.954749866364, -97.174915852203 49.9547502063, -97.174915492092 49.954750516369, -97.174915106612 49.954750794268, -97.174914698627 49.954751037931, -97.174914271171 49.954751245545, -97.17491382742 49.95475141557, -97.174913370674 49.954751546739, -97.174901247783 49.954757231082, -97.174889494514 49.954761220881, -97.174877428897 49.954764132702, -97.174865149582 49.95476594274, -97.174852756965 49.954766636195, -97.174840291338 49.954766202504, -97.174827916543 49.954764639052, -97.174815734756 49.954761958751, -97.174803846563 49.954758183729, -97.174786934368 49.954751590469, -97.174786561658 49.954751560188, -97.174786192983 49.954751497676, -97.174785831123 49.954751403407, -97.174785478809 49.95475127809, -97.174785138699 49.954751122672, -97.17478481336 49.954750938324, -97.174784505246 49.954750726439, -97.174784216682 49.954750488615, -97.174783949846 49.954750226646, -97.17478370675 49.954749942509, -97.174783489229 49.954749638348, -97.174783298924 49.954749316457, -97.174783137272 49.954748979266, -97.174783005491 49.954748629319, -97.174782904576 49.954748269255, -97.174782835288 49.954747901793, -97.174782798151 49.954747529703, -97.174782793445 49.954747155795, -97.174782821428 49.954746781007, -97.174782881993 49.954746410087, -97.174782974679 49.954746045863, -97.174783098779 49.954745691112, -97.174783253348 49.954745348536, -97.174783437207 49.954745020747, -97.174783648955 49.954744710244, -97.174783886979 49.954744419393, -97.174784149463 49.954744150411, -97.174784434408 49.954743905348, -97.174784739642 49.954743686071, -97.174785062837 49.954743494253, -97.174785401531 49.954743331355, -97.174785753143 49.954743198618, -97.174786114992 49.954743097055, -97.17478648432 49.95474302744, -97.174786858312 49.954742990302, -97.174787234119 49.954742985926, -97.174787608874 49.954743014345, -97.174912380411 49.954740684745)))"
40917,PARKING LOT,238,Golden Gate Park / Sturgeon Heights C.C,N/A,N/A,N/A,"(49.87607999309962, -97.25822589492248)",,,POLYGON,,,"MULTIPOLYGON (((-97.25841788411 49.876019434286, -97.258415267689 49.876020723676, -97.25841219726 49.876020345366, -97.258411575968 49.876016183838, -97.25841497453 49.875971723389, -97.258001238069 49.875956371369, -97.25799636366 49.876013266208, -97.257908652739 49.876010460533, -97.257903856204 49.876065169682, -97.25799360389 49.87606853195, -97.257989153582 49.876120782705, -97.258398793546 49.876135741035, -97.258404085738 49.876088651635, -97.258407699761 49.876088207674, -97.258414706842 49.876093461676, -97.258423705403 49.876101605316, -97.258431866382 49.876113393097, -97.258436005726 49.876120710452, -97.258438538498 49.876129853023, -97.258439194568 49.876140785076, -97.258438255351 49.876153274902, -97.258433925429 49.876252198132, -97.25852050111 49.87625316672, -97.258521365714 49.876114828632, -97.2585433185 49.876097553154, -97.258547933641 49.876007732108, -97.258545528798 49.876001152106, -97.25853913308 49.875995365694, -97.258529288805 49.875987535856, -97.258525676431 49.875977808035, -97.258528116863 49.875906819479, -97.258460814903 49.875908884861, -97.258458710436 49.875919314032, -97.258448729318 49.875919397491, -97.258447147862 49.875951733017, -97.258443935089 49.875992086037, -97.258442938404 49.875995494252, -97.258441626035 49.875998793798, -97.258440009584 49.876001955506, -97.25843810334 49.876004951427, -97.258435924154 49.876007755078, -97.258433805105 49.876010034441, -97.258431505581 49.876012131596, -97.258429041198 49.876014032302, -97.258426428689 49.876015723652, -97.258423685795 49.876017194161, -97.25842083114 49.876018433845, -97.25841788411 49.876019434286)))"
40944,PARKING LOT,1100,Magnus Eliason Recreation Centre,N/A,N/A,N/A,"(49.89211818502508, -97.15639792615949)",,,POLYGON,,,"MULTIPOLYGON (((-97.156224528068 49.892081165718, -97.15622052538 49.892145307744, -97.156429688696 49.892151216328, -97.156479740356 49.892152630165, -97.156570871242 49.892155204333, -97.156575326939 49.892093146425, -97.156224528068 49.892081165718)))"
40951,PARKING LOT,55,Scouts Park,N/A,N/A,N/A,"(49.89395184174887, -97.00732726679851)",,,POLYGON,,,"MULTIPOLYGON (((-97.007261479657 49.893887441818, -97.007229258556 49.89388724194, -97.007230117795 49.893945212449, -97.007235487046 49.893948240439, -97.007247225477 49.893948687244, -97.007248117484 49.894016030134, -97.007264890695 49.89401607084, -97.007400797348 49.894016400577, -97.007423238792 49.894016441558, -97.007421388303 49.893897965311, -97.007425095228 49.893897829777, -97.007425275041 49.89388845922, -97.007261479657 49.893887441818)))"
40966,PARKING LOT,590,Oxford Heights C.C,N/A,N/A,N/A,"(49.90670592328249, -96.99293574971577)",,,POLYGON,,,"MULTIPOLYGON (((-96.993288654263 49.90640232905, -96.9931868935 49.906403855352, -96.993187353174 49.906453624226, -96.993168369779 49.90647451902, -96.992632026603 49.906488498734, -96.992630008826 49.906541697976, -96.992548459862 49.906542160282, -96.992553020041 49.906636635584, -96.992539397122 49.906635760423, -96.99254109624 49.906763768319, -96.992510340992 49.90676411164, -96.992516506635 49.906965464033, -96.992486297138 49.906965155362, -96.992485894716 49.906998559817, -96.992485809514 49.907002551182, -96.992590289282 49.90700417855, -96.992591224534 49.906997644369, -96.992591299848 49.90689983866, -96.992734740726 49.90690060662, -96.992736238975 49.906928516141, -96.992841792865 49.906929914856, -96.992841176145 49.907008472925, -96.992919569196 49.907009496082, -96.99292121142 49.907009517515, -96.992921623189 49.907001408254, -96.992924675281 49.906941301063, -96.993308576884 49.906938517835, -96.993310643967 49.906888711993, -96.993385689918 49.906890101244, -96.993376515405 49.906457442474, -96.99329561083 49.906452672812, -96.993290571057 49.906433371356, -96.993288654263 49.90640232905)))"
40964,PARKING LOT,477,Civic Park,N/A,N/A,N/A,"(49.919957722792894, -97.06897229096565)",,,POLYGON,,,"MULTIPOLYGON (((-97.06861477248 49.92030122214, -97.068689781152 49.920326145986, -97.068919991876 49.920230600168, -97.0693546689 49.91970621226, -97.069343403688 49.919684726126, -97.069067570262 49.9195892996, -97.068589913031 49.920187716583, -97.06861477248 49.92030122214)))"
40981,PARKING LOT,238,Golden Gate Park / Sturgeon Heights C.C,N/A,N/A,N/A,"(49.87585509740519, -97.2591835126961)",,,POLYGON,,,"MULTIPOLYGON (((-97.259957097376 49.875800320692, -97.257921129645 49.875868148612, -97.257916092724 49.875925600005, -97.258298369035 49.875913869884, -97.258460814903 49.875908884861, -97.258528116863 49.875906819479, -97.258591089884 49.875904886909, -97.258675301845 49.875902302487, -97.258716421274 49.875901713798, -97.25909700845 49.875888369895, -97.259279122368 49.875881209036, -97.259575191773 49.875869566745, -97.260448747454 49.875835211605, -97.260450932668 49.875784594806, -97.259957097376 49.875800320692)))"
40983,PARKING LOT,1409,Camp Amisk,N/A,N/A,N/A,"(49.73843630105591, -97.1545704886772)",,,POLYGON,,,"MULTIPOLYGON (((-97.154776620611 49.738182726697, -97.154153514928 49.738353310766, -97.154435657951 49.738689875415, -97.154987462427 49.738514292669, -97.154944016499 49.738445970793, -97.154891111196 49.738362773087, -97.154776620611 49.738182726697)))"
41010,PARKING LOT,81,Minto Athletic Grounds,N/A,N/A,N/A,"(49.88769699779286, -97.17967995210338)",,,POLYGON,,,"MULTIPOLYGON (((-97.179825218985 49.887667564989, -97.179535279562 49.887658612946, -97.179534717585 49.887672846344, -97.179534326055 49.887683253067, -97.17954510445 49.887683422342, -97.179542479262 49.887712248266, -97.179693441539 49.887715690235, -97.179693042925 49.887733317473, -97.179785702221 49.887735056272, -97.179821534983 49.88773538264, -97.179825578152 49.887671991618, -97.179825218985 49.887667564989)))"
41005,PARKING LOT,1017,Gary Hobson Memorial Park / Fort Garry C.C,N/A,N/A,N/A,"(49.84021680738074, -97.14984613396625)",,,POLYGON,,,"MULTIPOLYGON (((-97.150284609493 49.840409764521, -97.150177192245 49.840445987083, -97.149712563567 49.839869687404, -97.149385070279 49.839980332992, -97.149855898958 49.840563927358, -97.150106178789 49.840478717584, -97.150169065692 49.840554718724, -97.150232123869 49.840532829566, -97.150218440895 49.840513878268, -97.150228528912 49.840510570247, -97.150212658109 49.840488709666, -97.150203515547 49.840491338968, -97.150186374079 49.84047064749, -97.150214349826 49.840461139152, -97.150230778734 49.840455739655, -97.150268642113 49.840443295528, -97.150272759732 49.840447751772, -97.150307197653 49.840435701777, -97.150284609493 49.840409764521)))"
